t_s,timestamp_us,x_m,y_m,z_m,yaw_rad,qx,qy,qz,qw,vx_mps,beta_rad,yaw_rate_radps
9.3,9300000,90.5060806274414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.281037330627441,0.0,0.0
9.4,9400000,91.4341812133789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.084836959838867,0.0,0.0
9.5,9500000,92.34266662597656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.888636589050293,0.0,0.0
9.600000000000001,9600000,93.23152923583984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.692436218261719,0.0,0.0
9.700000000000001,9700000,94.10076904296875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.496235847473145,0.0,0.0
9.8,9800000,94.95039367675781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.30003547668457,0.0,0.0
9.9,9900000,95.7803955078125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.103835105895996,0.0,0.0
10.0,10000000,96.59078216552734,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.90763521194458,0.0,0.0
10.100000000000001,10100000,97.38154602050781,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.711435317993164,0.0,0.0
10.200000000000001,10200000,98.1526870727539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.515235424041748,0.0,0.0
10.3,10300000,98.90421295166016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.319035530090332,-0.014358832500874996,-0.0844394639134407
10.4,10400000,99.63603973388672,-0.010508920066058636,0.0,-0.008443946950137615,0.0,0.0,-0.00422196090221405,0.9999910593032837,7.122835636138916,-0.020798560231924057,-0.1678994596004486
10.5,10500000,100.3480224609375,-0.03133491054177284,0.0,-0.02523389458656311,0.0,0.0,-0.012616612948477268,0.9999204277992249,6.9266357421875,-0.02466724067926407,-0.21481218934059143
10.600000000000001,10600000,101.03982543945312,-0.0658852607011795,0.0,-0.04671511426568031,0.0,0.0,-0.023355433717370033,0.9997272491455078,6.740423679351807,-0.027911294251680374,-0.23866166174411774
10.700000000000001,10700000,101.71199035644531,-0.11613994836807251,0.0,-0.07058127969503403,0.0,0.0,-0.03528331592679024,0.9993773698806763,6.584885120391846,-0.030947940424084663,-0.2528770864009857
10.8,10800000,102.3670883178711,-0.1828809678554535,0.0,-0.09586898982524872,0.0,0.0,-0.04791614040732384,0.9988513588905334,6.456997871398926,-0.03369542211294174,-0.2639630436897278
10.9,10900000,103.00737762451172,-0.2663068175315857,0.0,-0.1222652941942215,0.0,0.0,-0.061094578355550766,0.9981319904327393,6.344677448272705,-0.03614998981356621,-0.2734408378601074
11.0,11000000,103.63390350341797,-0.36639636754989624,0.0,-0.14960937201976776,0.0,0.0,-0.07473494112491608,0.9972034096717834,6.240914821624756,-0.038407910615205765,-0.2814599871635437
11.100000000000001,11100000,104.24699401855469,-0.4830462336540222,0.0,-0.17775537073612213,0.0,0.0,-0.08876071870326996,0.9960529804229736,6.143733024597168,-0.04054703935980797,-0.28833937644958496
11.200000000000001,11200000,104.84678649902344,-0.6161026954650879,0.0,-0.20658931136131287,0.0,0.0,-0.10311106592416763,0.9946698546409607,6.0521039962768555,-0.04260456934571266,-0.294470876455307
11.3,11300000,105.43330383300781,-0.7653614282608032,0.0,-0.23603640496730804,0.0,0.0,-0.11774443089962006,0.9930439591407776,5.9647016525268555,-0.04460499435663223,-0.3000909686088562
11.4,11400000,106.00643920898438,-0.9305669665336609,0.0,-0.2660455107688904,0.0,0.0,-0.13263079524040222,0.9911655187606812,5.8803629875183105,-0.046572331339120865,-0.3053224980831146
11.5,11500000,106.56597137451172,-1.1114178895950317,0.0,-0.2965777516365051,0.0,0.0,-0.1477460116147995,0.989025354385376,5.798306941986084,-0.04852757602930069,-0.3102591037750244
11.600000000000001,11600000,107.11161804199219,-1.3075721263885498,0.0,-0.32760366797447205,0.0,0.0,-0.16307032108306885,0.986614465713501,5.717963218688965,-0.05048738047480583,-0.31498241424560547
11.700000000000001,11700000,107.64302825927734,-1.5186489820480347,0.0,-0.35910192131996155,0.0,0.0,-0.17858776450157166,0.9839239716529846,5.638845920562744,-0.05246591195464134,-0.3195549547672272
11.8,11800000,108.15982818603516,-1.7442291975021362,0.0,-0.39105743169784546,0.0,0.0,-0.19428519904613495,0.9809451103210449,5.560543537139893,-0.054476168006658554,-0.3240235447883606
11.9,11900000,108.6615982055664,-1.9838550090789795,0.0,-0.4234597980976105,0.0,0.0,-0.21015147864818573,0.977668821811676,5.482720851898193,-0.056530240923166275,-0.3284263014793396
12.0,12000000,109.14791870117188,-2.2370307445526123,0.0,-0.4563024342060089,0.0,0.0,-0.22617703676223755,0.9740862250328064,5.4050984382629395,-0.0586395189166069,-0.33279550075531006
12.100000000000001,12100000,109.61833953857422,-2.503223419189453,0.0,-0.48958197236061096,0.0,0.0,-0.24235354363918304,0.9701880216598511,5.327435493469238,-0.06081502139568329,-0.3371585011482239
12.200000000000001,12200000,110.07240295410156,-2.7818620204925537,0.0,-0.5232978463172913,0.0,0.0,-0.25867369771003723,0.9659647345542908,5.249523162841797,-0.06306774914264679,-0.3415384590625763
12.3,12300000,110.5096664428711,-3.0723378658294678,0.0,-0.5574516654014587,0.0,0.0,-0.27513086795806885,0.9614067673683167,5.171178340911865,-0.06540881842374802,-0.34595611691474915
12.4,12400000,110.92967987060547,-3.3740041255950928,0.0,-0.5920472741127014,0.0,0.0,-0.29171910881996155,0.9565040469169617,5.092238903045654,-0.06784966588020325,-0.3504299521446228
12.5,12500000,111.33199310302734,-3.686176300048828,0.0,-0.6270902752876282,0.0,0.0,-0.3084328770637512,0.9512460827827454,5.0125579833984375,-0.07040227949619293,-0.3549768030643463
12.600000000000001,12600000,111.7161865234375,-4.008131980895996,0.0,-0.6625879406929016,0.0,0.0,-0.32526689767837524,0.9456222653388977,4.932002544403076,-0.07307933270931244,-0.3596123456954956
12.700000000000001,12700000,112.08184051513672,-4.339109897613525,0.0,-0.6985491514205933,0.0,0.0,-0.34221628308296204,0.9396212100982666,4.850449085235596,-0.07589438557624817,-0.3643515110015869
12.8,12800000,112.42855834960938,-4.678310871124268,0.0,-0.734984278678894,0.0,0.0,-0.35927614569664,0.9332312941551208,4.767781734466553,-0.07886214554309845,-0.3692082166671753
12.9,12900000,112.75596618652344,-5.02489709854126,0.0,-0.7719051241874695,0.0,0.0,-0.3764418065547943,0.9264402389526367,4.683891773223877,-0.08199861645698547,-0.3741963505744934
13.0,13000000,113.063720703125,-5.377992630004883,0.0,-0.8093247413635254,0.0,0.0,-0.39370840787887573,0.919235348701477,4.5986738204956055,-0.08532138168811798,-0.37932929396629333
13.100000000000001,13100000,113.35150146484375,-5.736683368682861,0.0,-0.847257673740387,0.0,0.0,-0.41107121109962463,0.9116032123565674,4.512026786804199,-0.08884985744953156,-0.3846205472946167
13.200000000000001,13200000,113.61903381347656,-6.100017070770264,0.0,-0.8857197165489197,0.0,0.0,-0.4285251796245575,0.9035298228263855,4.4238505363464355,-0.09260569512844086,-0.3900831639766693
13.3,13300000,113.8660659790039,-6.467003345489502,0.0,-0.9247280359268188,0.0,0.0,-0.44606515765190125,0.8950005173683167,4.334046840667725,-0.09661301970481873,-0.3957308530807495
13.4,13400000,114.09239959716797,-6.836614608764648,0.0,-0.9643011093139648,0.0,0.0,-0.46368563175201416,0.8859997987747192,4.242516994476318,-0.10089905560016632,-0.4000000059604645
13.5,13500000,114.2978744506836,-7.207786560058594,0.0,-1.0043010711669922,0.0,0.0,-0.48131170868873596,0.8765495419502258,4.149162292480469,-0.10517002642154694,-0.4000000059604645
13.600000000000001,13600000,114.4825668334961,-7.579329013824463,0.0,-1.0443010330200195,0.0,0.0,-0.49874523282051086,0.8667486310005188,4.053882598876953,-0.10877273976802826,-0.4000000059604645
13.700000000000001,13700000,114.64702606201172,-7.949860095977783,0.0,-1.0843009948730469,0.0,0.0,-0.5159792900085449,0.8566010594367981,3.955413818359375,-0.11261001974344254,-0.4000000059604645
13.8,13800000,114.79148864746094,-8.318075180053711,0.0,-1.1243009567260742,0.0,0.0,-0.5330069661140442,0.8461108207702637,3.850773572921753,-0.11673582345247269,-0.4000000059604645
13.9,13900000,114.91618347167969,-8.682404518127441,0.0,-1.1643009185791016,0.0,0.0,-0.5498214364051819,0.8352822065353394,3.7403194904327393,-0.11999999731779099,-0.4000000059604645
14.0,14000000,115.02188110351562,-9.041191101074219,0.0,-1.204300880432129,0.0,0.0,-0.5664160251617432,0.8241194486618042,3.624293804168701,-0.11999999731779099,-0.4000000059604645
14.100000000000001,14100000,115.11031341552734,-9.39266586303711,0.0,-1.2443008422851562,0.0,0.0,-0.5827839970588684,0.8126271367073059,3.624293804168701,-0.11999999731779099,-0.4000000059604645
14.200000000000001,14200000,115.18462371826172,-9.747395515441895,0.0,-1.2843008041381836,0.0,0.0,-0.5989189147949219,0.8008096814155579,3.624293804168701,-0.11999999731779099,-0.4000000059604645
14.3,14300000,115.24468994140625,-10.104812622070312,0.0,-1.324300765991211,0.0,0.0,-0.6148142218589783,0.7886719703674316,3.624293804168701,-0.11999999731779099,-0.4000000059604645
