t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
1.0,10.461723,0.0,0.0,9.510657,0.0,0.0,0.0,10.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,10.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.1,11.412789,0.0,0.0,9.510657,0.0,0.0,0.0,11.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,11.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.2000000000000002,12.363855,0.0,0.0,9.510657,0.0,0.0,0.0,12.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,12.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.3,13.314921,0.0,0.0,9.510657,0.0,0.0,0.0,13.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,13.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.4000000000000001,14.265987,0.0,0.0,9.510657,0.0,0.0,0.0,14.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,14.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.5,15.217053,0.0,0.0,9.510657,0.0,0.0,0.0,15.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,15.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.6,16.16812,0.0,0.0,9.510657,0.0,0.0,0.0,16.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,16.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.7000000000000002,17.119184,0.0,0.0,9.510657,0.0,0.0,0.0,17.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,17.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.8,18.07025,0.0,0.0,9.510657,0.0,0.0,0.0,18.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,18.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
1.9000000000000001,19.021315,0.0,0.0,9.510657,0.0,0.0,0.0,19.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,19.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.0,19.97238,0.0,0.0,9.510657,0.0,0.0,0.0,20.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,20.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.1,20.923445,0.0,0.0,9.510657,0.0,0.0,0.0,21.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,21.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.2,21.87451,0.0,0.0,9.510657,0.0,0.0,0.0,22.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,22.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.3000000000000003,22.825575,0.0,0.0,9.510657,0.0,0.0,0.0,23.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,23.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.4000000000000004,23.77664,0.0,0.0,9.510657,0.0,0.0,0.0,24.0,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,24.0,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.5,24.727705,0.0,0.0,9.510657,0.0,0.0,0.0,24.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,24.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.6,25.67877,0.0,0.0,9.510657,0.0,0.0,0.0,25.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,25.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.7,26.629835,0.0,0.0,9.510657,0.0,0.0,0.0,26.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,26.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
2.8000000000000003,27.5809,0.0,0.0,9.510657,0.0,0.0,0.0,27.5,0.0,0.0,9.51065730815848,0.0,0.0,0.0,0.0,1.9620000000000002,1.9620000000000002,0.0,0.2,0.2,1.0,0.0,11.11111111111111,27.5,0.0,0.0,0.0,0.0,0.0,9.51065730815848,approach
