t,x,y,psi,vx,beta,r,ay_est,s,ey,epsi,v_target,delta_cmd,ax_cmd_requested,ax_cmd_control_limited,ax_cmd,ax_control_limit,ax_actual_limit,friction_usage_actual,control_mu,actual_mu,inside,goal,speed_limit,x_ref,y_ref,delta_eff,dvx_pred,beta_dot_res,r_dot_res,v_cmd,phase
21.400000000000002,101.88214,-43.494286,-1.2454909,6.173612,-0.008610843,0.3354012,2.070637,148.0,-6.11785888671875,0.32530541817215486,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-43.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.5,102.0744,-44.080944,-1.2119508,6.173612,-0.010370541,0.3354012,2.070637,148.5,-5.92559814453125,0.3588455478337149,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-43.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.6,102.28521,-44.661198,-1.1784106,6.173612,-0.01213024,0.3354012,2.070637,149.0,-5.714790344238281,0.392385677495275,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-44.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.700000000000003,102.51435,-45.23446,-1.1448705,6.173612,-0.013889939,0.3354012,2.070637,150.0,-5.485649108886719,0.42592580715683503,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-45.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.8,102.76159,-45.80015,-1.1113304,6.173612,-0.015649637,0.3354012,2.070637,150.5,-5.238410949707031,0.4594659368183951,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-45.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
21.900000000000002,103.02668,-46.357704,-1.0777903,6.173612,-0.017409336,0.3354012,2.070637,151.0,-4.973320007324219,0.49300606647995515,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-46.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.0,103.30935,-46.90655,-1.0442501,6.173612,-0.019169034,0.3354012,2.070637,151.5,-4.690650939941406,0.5265461961415152,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-46.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.1,103.609314,-47.44614,-1.01071,6.173612,-0.020928733,0.3354012,2.070637,152.0,-4.39068603515625,0.5600863258030753,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-47.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.200000000000003,103.92628,-47.97592,-0.9771699,6.173612,-0.022688432,0.3354012,2.070637,152.5,-4.073722839355469,0.5936264554646353,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-47.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.3,104.25991,-48.495365,-0.94362974,6.173612,-0.02444813,0.3354012,2.070637,153.0,-3.7400894165039062,0.6271665851261954,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-48.43362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.400000000000002,104.609886,-49.003944,-0.9100896,6.173612,-0.026207829,0.3354012,2.070637,153.5,-3.3901138305664062,0.6607067147877554,9.631146998379247,0.5235987755982988,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-48.93362938564083,0.5235987901687622,0.0,0.0,0.0,9.631146998379247,exit
22.5,104.975845,-49.50115,-0.8765495,6.173612,-0.027967528,0.3354012,2.070637,154.0,-3.0241546630859375,0.6942468444493155,9.631146998379247,0.445058959258554,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-49.43362938564083,0.4450589716434479,0.0,0.0,0.0,9.631146998379247,exit
22.6,105.357414,-49.986473,-0.84300935,6.173612,-0.029727226,0.3354012,2.070637,154.5,-2.6425857543945312,0.7277869741108756,9.631146998379247,0.36651914291880916,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-49.93362938564083,0.36651915311813354,0.0,0.0,0.0,9.631146998379247,exit
22.700000000000003,105.75421,-50.459427,-0.8094692,6.173612,-0.031486925,0.3354012,2.070637,155.0,-2.24578857421875,0.7613271037724356,9.631146998379247,0.28797932657906433,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-50.43362938564083,0.2879793345928192,0.0,0.0,0.0,9.631146998379247,exit
22.8,106.16584,-50.919533,-0.7759291,6.173612,-0.033246625,0.3354012,2.070637,155.5,-1.8341598510742188,0.7948672334339957,9.631146998379247,0.2094395102393195,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,0.0,0.0,11.11111111111111,108.0,-50.93362938564083,0.20943951606750488,0.0,0.0,0.0,9.631146998379247,exit
22.900000000000002,106.59188,-51.36633,-0.74238896,6.173612,-0.035006326,0.3354012,2.070637,156.0,-1.4081192016601562,0.8284073630955557,9.631146998379247,0.13089969389957468,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-51.43362938564083,0.13089969754219055,0.0,0.0,0.0,9.631146998379247,exit
23.0,107.0319,-51.799362,-0.70884883,6.173612,-0.036766026,0.3354012,2.070637,156.5,-0.9681015014648438,0.8619474927571158,9.631146998379247,0.05235987755982985,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-51.93362938564083,0.05235987901687622,0.0,0.0,0.0,9.631146998379247,exit
23.1,107.48546,-52.218193,-0.6753087,6.173612,-0.07348419,0.16652228,1.028044,157.0,-0.5145416259765625,0.8954876224186759,9.631146998379247,-0.02617993877991498,3.0,3.0,0.0,8.582756176878053,0.0,1.0553699805132677,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-52.43362938564083,-0.02617993950843811,0.0,0.0,0.0,9.631146998379247,exit
23.200000000000003,107.93768,-52.638466,-0.6586565,6.173612,-0.09331446,-0.0023566484,-0.014549034,157.0,-0.062316894531250014,0.9121398488667349,9.631146998379247,-0.10471975511965981,3.0,3.0,1.6710983251932914,8.768943300789658,1.6710983251932914,0.9999994903162639,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-52.43362938564083,-0.10471975803375244,0.0,0.0,0.0,9.631146998379247,exit
23.3,108.38857,-53.060173,-0.65889215,6.173612,-0.09625684,-0.17123558,-1.057142,157.5,0.38857269287109375,0.911904172101293,9.631146998379247,-0.18325957145940464,3.0,3.0,1.9619460557383273,8.828988012542954,1.9619460557383273,0.9999994903162639,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-52.93362938564083,-0.18325957655906677,0.0,0.0,0.0,9.631146998379247,exit
23.400000000000002,108.83812,-53.48331,-0.67601573,6.340722,-0.082311325,-0.3401145,-2.1565716,158.0,0.8381195068359375,0.8947805921223502,9.631146998379247,-0.26179938779914946,3.0,3.0,1.652844436487731,8.76548297193192,1.652844436487731,0.9999994903162639,0.9,0.2,1.0,0.0,11.11111111111111,108.0,-53.43362938564083,-0.2617993950843811,0.16710983216762543,0.0,0.0,9.631146998379247,exit
