trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
10,0.9,0.9,0.9,4389349725.124674,0,1,26.8,29.668624877929688,0.11999999731779099,10.94874382019043,3.254014730453491,3.6973239537492164,0.5235987755982988,0.785398163397451,0.541324917682666,0.0,10.948743857593307,4.8422248674468875,14.88395297111909,22.857450177358462,7.164775167746125,0.847483938559491,1.2800623194623626,0.8148703921471893
11,0.9,0.9,0.9,776026585.3561027,0,1,23.400000000000002,11.588150024414062,0.11999999731779099,10.561447143554688,2.0675537950553826,2.2444838285446247,0.5235987755982988,0.785398163397451,0.47847700248411257,0.0,10.561446764044986,5.86977907130312,18.919604843949774,17.963653769442363,5.79958133384623,0.3220904459721611,1.12420611962675,0.7857651194117458
12,0.9,0.9,0.9,2133689733.7944021,0,1,25.700000000000003,19.596420288085938,0.11999999731779099,10.989368438720703,3.454288454676241,3.624342451864519,0.5235987755982988,0.785398163397451,0.5582514756125709,0.0,10.98936836121508,4.136860184748652,14.754537283223199,29.034625853992917,5.329459449276039,1.110888526906602,2.394045813540926,0.7248684903729011
13,0.9,0.9,0.9,2625158286.3536434,0,1,25.1,24.147994995117188,0.11999999731779099,10.575189590454102,2.7413787841796875,4.804672309438262,0.5235987755982988,0.7853981633974516,0.5085232066819789,0.0,10.575189537547917,6.042238244037672,14.3913184619959,21.08882360340591,5.528707828609654,0.9287952853111704,1.9712290225620595,1.016932307944768
14,0.9,0.9,0.9,799540753.7687906,0,1,25.400000000000002,13.436065673828125,0.11999999731779099,10.922003746032715,2.660265042614396,6.000000000000022,0.5235987755982988,0.7853981633974512,0.49482400451896363,0.0,10.919741749239414,4.857553814255715,23.002250243175304,38.92307616336452,5.389404760937077,0.5710324905744006,0.9473102998921922,1.6680699449937024
15,0.9,0.9,0.9,2069329075.0685143,0,1,26.400000000000002,19.213470458984375,0.11999999731779099,9.565863609313965,4.646066821953524,6.000000000000022,0.5235987755982988,0.7853981633974514,0.626527249096771,0.0,9.565299443000955,5.063464054012075,8.795491631544305,13.600830284291515,4.5584729948363005,0.8031570123793359,0.6968178453767129,1.5938966317691021
16,0.9,0.9,0.9,1304405227.239183,0,1,23.1,16.759727478027344,0.11999999731779099,11.021803855895996,4.426170349121094,6.000000000000022,0.5235987755982988,0.7853981633974514,0.6480377421108023,0.0,11.021803441293503,6.270677124373088,10.8147499195556,30.131636831770006,2.7608807021253354,0.782976099886647,2.530312301004883,1.4969601754305117
17,0.9,0.9,0.9,1723405510.9273438,0,1,28.8,15.094276428222656,0.11999999731779099,9.091554641723633,2.0996227264404297,2.694616796776806,0.5235987755982988,0.7853981633974493,0.4365746965133197,0.0,9.091554604218146,4.843439710100843,10.697358661556002,20.136385142138934,6.404981684137292,0.8007134780454799,2.594427297562007,0.6785429078316881
18,0.9,0.9,0.9,6519294.320876766,0,1,23.900000000000002,2.131500244140625,0.11999999731779099,11.086557388305664,2.708394684514477,4.238659892204496,0.5235987755982988,0.785398163397451,0.4460244469894292,0.0,11.086557437243131,3.8016098344293874,24.88221196434648,27.03448221188778,6.192459035170389,0.3218216068294792,1.0197415900419184,1.0708229781824485
19,0.9,0.9,0.9,132615999.11097811,0,1,23.700000000000003,6.7775421142578125,0.11999999731779099,9.759530067443848,2.564674139022827,3.4112244158252323,0.5235987755982988,0.785398163397451,0.49310799424108714,0.0,9.759530051982555,5.483885500781156,9.686785266595146,12.748210110527475,3.2840578520460975,0.18042536376808913,1.9465040807517073,0.7728378263572091
20,0.9,0.9,0.9,31828886.162820216,0,1,22.5,3.77008056640625,0.11999999731779099,10.378057479858398,3.8295609090270126,6.000000000000022,0.5235987755982988,0.785398163397451,0.58097780475509,0.0,10.377928413357264,5.4737722058561165,12.671381721031878,13.091119052682956,4.119124255251291,0.2274169695043256,0.9540568717980848,1.5580881079835736
21,0.9,0.9,0.9,3012608445.368536,0,1,28.8,21.76129150390625,0.11999999731779099,9.555305480957031,2.664059256703218,4.831479635591972,0.5235987755982988,0.7853981633974496,0.4446352939004443,0.0,9.553884991413549,4.755908173701151,16.485472129608777,21.53070425070324,6.386250997443836,1.176423262020673,1.864417703718332,1.6600585184840275
22,0.9,0.9,0.9,1290452752.493674,0,1,27.400000000000002,14.812889099121094,0.11999999731779099,8.997563362121582,2.3180630574725325,3.78005996709372,0.5235987755982988,0.7853981633974502,0.45521474191452993,0.0,8.997563101832334,5.617663664003815,8.598829854233452,17.24578082960059,2.0163807943797605,1.0396206629882312,2.3299751721691773,0.9616881535600049
