trial,assumed_mu,actual_mu,control_mu,score,feasible,goal_reached,final_time,max_abs_ey,max_abs_beta,max_vx,max_abs_ax,max_abs_jerk,max_abs_delta,max_abs_steer_rate,max_friction_usage,friction_pen,v_straight,v_turn,brake_buffer_m,accel_buffer_m,lookahead_m,ky,kpsi,kv
667,0.2,0.2,0.2,1883036231.7356381,0,1,40.400000000000006,21.110671997070312,0.11999999731779099,9.2365083694458,1.9620000000000002,16.703458010644077,0.5235987755982988,0.7853981633974476,1.470201686109632,15.044855909920056,9.236508506740812,1.9658645737868379,16.151720899254645,30.966991246113185,6.070744880562379,1.042964564032203,2.4241650499701373,0.8310898085379153
668,0.2,0.2,0.2,6989080653.90766,0,1,36.800000000000004,23.923965454101562,0.11999999731779099,8.911417007446289,1.954098623253013,18.44012097771847,0.5235987755982988,0.7853981633974476,1.4801729714754341,12.262188877778806,8.911416820312667,1.7206579098327563,8.318057588182786,15.731646642341554,6.281119239497102,0.9182343324100235,2.8770537724925096,0.6761433756296508
669,0.2,0.2,0.2,51392058.93701557,0,1,26.700000000000003,3.8484725952148438,0.11999999731779099,10.873964309692383,1.9620000000000002,6.000000000000022,0.5235987755982988,0.785398163397451,1.1099942799909208,0.0245545814419371,10.873964414164405,2.517509329342355,25.26770947612918,43.02064479042561,2.7887652090057555,0.22847101055064928,2.8171413110017958,1.4840612215091942
670,0.2,0.2,0.2,11957646499.268637,0,1,32.0,32.33777618408203,0.11999999731779099,9.708047866821289,1.9620000000000002,18.86125894028125,0.5235987755982988,0.7853981633974488,1.2199363447169707,0.6766539632433861,9.708048291205781,1.6509556138819135,9.435323918265436,37.998350467109184,6.558617673141798,1.1035717222857009,1.2829513662530843,1.3886929814462536
671,0.2,0.2,0.2,11719936.773488125,0,1,31.6,2.127924435504988,0.11999999731779099,9.838598251342773,1.9620000000000002,7.7245039374108195,0.5235987755982988,0.7853981633974492,1.1144360799796798,0.039223367496273795,9.835259018167616,1.4754030739335149,20.50795139413729,39.31933991143791,4.749192524530865,0.5270845645136963,1.542604543730888,1.677635235487071
672,0.2,0.2,0.2,135413113.8836549,0,1,27.700000000000003,6.158660888671875,0.11999999731779099,9.480596542358398,1.9620000000000002,11.262238963476205,0.5235987755982988,0.7853981633974493,1.1290855643999695,0.03222695668704538,9.48035959636447,2.1284801891252014,15.512223927387135,32.34072196358094,3.1712599740379823,0.13043059899694315,0.6917410686785778,1.576867218368026
673,0.2,0.2,0.2,4807172300.264257,0,1,38.5,27.003700256347656,0.11999999731779099,10.156628608703613,1.9620000000000002,15.15519869288186,0.5235987755982988,0.7853981633974482,1.4888747903542152,20.90741170005007,10.156628855120895,3.0335667157751622,18.346227645232993,25.128386124835785,2.8034764824119667,0.5415601733878269,1.3977963213786804,0.7299132184089573
674,0.2,0.2,0.2,2608415114.2986975,0,1,28.5,19.408889770507812,0.11999999731779099,9.970487594604492,1.9620000000000002,18.1770734421451,0.5235987755982988,0.7853981633974493,1.6942266081324382,7.977354085859086,9.970487505356905,1.7749438750571804,11.596516237926787,38.14916957893801,2.2617984004296363,0.11413087341148365,1.039173440464485,0.7628498134350689
675,0.2,0.2,0.2,2966465299.2558784,0,1,26.8,20.829910278320312,0.08483513444662094,10.056968688964844,1.9620000000000002,18.009401950290084,0.5235987755982988,0.785398163397451,1.63869644784028,1.0553332201525194,10.052148414735736,2.084849231592988,10.66607396395217,36.81394434797059,2.997850215052119,0.13636512059962616,1.9744899262396647,1.7144153621433875
676,0.2,0.2,0.2,1898604439.08822,0,1,30.0,14.847213745117188,0.11999999731779099,9.101693153381348,1.9620000000000002,17.454937243516255,0.5235987755982988,0.7853981633974496,1.5831286120089152,10.52365856972767,9.101693004132965,2.3935643805777067,10.504634342936308,19.572735183479484,5.792053089984492,0.17298955923226203,0.8795534782397038,0.8958470042461385
