s_m,x_m,y_m,z_m,yaw_rad,curvature_1pm
314.48574102531,-4.9643402099609375,28.170242309570312,0.0,0.0027785214782865796,0.0
315.4857413104775,-3.964343786239624,28.17302131652832,0.0,0.0027785214782865796,0.0
316.48574135192865,-2.9643476009368896,28.175798416137695,0.0,0.0027785214782865796,0.0
317.4857413986785,-1.9643514156341553,28.178577423095703,0.0,0.0027785214782865796,0.0
318.48574144542835,-0.9643552303314209,28.18135643005371,0.0,0.0027785214782865796,0.0
319.4857414847276,0.03564094752073288,28.18413543701172,0.0,0.0027785214782865796,0.0
320.48574153362927,1.0356371402740479,28.186912536621094,0.0,0.0027785214782865796,0.0
321.4857415803791,2.0356333255767822,28.1896915435791,0.0,0.0027785214782865796,0.0
322.48574162712896,3.0356295108795166,28.19247055053711,0.0,0.0027785214782865796,0.0
323.48574143546114,4.035625457763672,28.195249557495117,0.0,0.0027785214782865796,0.0
324.48574147691227,5.035621643066406,28.198026657104492,0.0,0.0027785214782865796,0.0
325.4857415236621,6.035617828369141,28.2008056640625,0.0,0.0027785214782865796,0.0
326.48574157041196,7.035614013671875,28.203584671020508,0.0,0.0027785214782865796,0.0
327.4857416118631,8.03561019897461,28.206361770629883,0.0,0.0027785214782865796,0.0
328.48574165861294,9.035606384277344,28.20914077758789,0.0,0.0027785214782865796,0.0
329.4857417053628,10.035602569580078,28.2119197845459,0.0,0.0027785214782865796,0.0
330.48574175211263,11.035598754882812,28.214698791503906,0.0,0.0027785214782865796,0.0
331.48574179356376,12.035594940185547,28.21747589111328,0.0,0.0027785214782865796,0.0
332.4857418403136,13.035591125488281,28.22025489807129,0.0,0.0027785214782865796,0.0
333.48574188706345,14.035587310791016,28.223033905029297,0.0,0.0027785214782865796,0.0
334.4857419338133,15.03558349609375,28.225812911987305,0.0,0.0027785214782865796,0.0
335.48574197526443,16.035579681396484,28.22859001159668,0.0,0.0027785214782865796,0.0
336.4857420220143,17.03557586669922,28.231369018554688,0.0,0.0027785214782865796,0.0
337.4857420687641,18.035572052001953,28.234148025512695,0.0,0.0027785214782865796,0.0
338.485742115514,19.035568237304688,28.236927032470703,0.0,0.0027785214782865796,0.0
339.4857421569651,20.035564422607422,28.239704132080078,0.0,0.0027785214782865796,0.0
